,Unnamed: 0,사업장명,도로명전체주소,위도(WGS84),경도(WGS84),카카오_카테고리,카카오_링크,평점,영업시간,구글지도링크,비고_y,통합_전화번호,카테고리1,카테고리2,카테고리3,카테고리4,mon,tue,wed,thu,fri,sat,sun,hours_compact
8310,8310,장터즉석왕족발,"충청남도 천안시 동남구 사직로 15 (사직동,1층)",36.801498902034304,127.1492053994162,"음식점 > 한식 > 육류,고기 > 족발,보쌈",http://place.map.kakao.com/23972089,,,,,041-564-2707,한식,"육류,고기","족발,보쌈",,,,,,,,,
8311,8311,이삭토스트단대점,"충청남도 천안시 동남구 단대로 107, 1층 (신부동)",36.83112007312236,127.16220439464708,음식점 > 간식 > 토스트 > 이삭토스트,http://place.map.kakao.com/19197415,,,,,041-573-3756,간식,토스트,이삭토스트,,,,,,,,,
8312,8312,뉴욕버거천안두정점,"충청남도 천안시 서북구 1공단1길 52, 1동 301호 (두정동,외6필지 센트하임프라자)",36.83251610890147,127.14737853074422,,,3.0,,https://maps.google.com/?cid=16211682768955523692,,041-569-3377,,,,,,,,,,,,
8313,8313,바랗,"충청남도 천안시 동남구 청수6로 35-94, 1층 101호 (청당동)",36.78465162141706,127.1569607681822,"음식점 > 한식 > 해물,생선 > 회",http://place.map.kakao.com/2056130266,,,,,041-522-5262,한식,"해물,생선",회,,,,,,,,,
8314,8314,텐퍼센트커피천안법원점,"충청남도 천안시 동남구 청수4로 18, 1층 109호 (청당동)",36.78360601303755,127.15276374117148,음식점 > 카페 > 커피전문점 > 텐퍼센트커피,http://place.map.kakao.com/444528859,,,https://maps.google.com/?cid=8667620084729454480,,070-7537-2843,카페,커피전문점,텐퍼센트커피,,,,,,,,,
8315,8315,밤도깨비,"충청남도 천안시 서북구 성정두정로 70, 1층 114호 (두정동, 아크로텔천안두정)",36.831698430698665,127.14213518754188,"음식점 > 술집 > 호프,요리주점",http://place.map.kakao.com/2086558368,3.0,,https://maps.google.com/?cid=5729094388213511022,,041-555-9282,술집,"호프,요리주점",,,,,,,,,,
8316,8316,오룡흑염소,"충청남도 천안시 서북구 천안대로 1028, 1층 (두정동)",36.83358380357263,127.1520500475308,"음식점 > 한식 > 사철탕,영양탕",http://place.map.kakao.com/1244083932,,,,,041-556-6111,한식,"사철탕,영양탕",,,,,,,,,,
8317,8317,경동집,"충청남도 천안시 서북구 늘푸른6길 5-15, 1층 (두정동)",36.83027311977708,127.12784925963508,"음식점 > 한식 > 육류,고기 > 삼겹살",http://place.map.kakao.com/329009151,,,,,,한식,"육류,고기",삼겹살,,,,,,,,,
8318,8318,진자곱창,"충청남도 천안시 서북구 원두정6길 11-1, 1층 (두정동)",36.831714884507754,127.13462734235576,,,,,,,,,,,,,,,,,,,
8319,8319,미라클스크린골프,"충청남도 천안시 서북구 미라16길 21-8, 지1층 B101호 (쌍용동)",36.806892876708424,127.12772555105254,"스포츠,레저 > 골프 > 골프연습장 > 스크린골프연습장",http://place.map.kakao.com/2022724935,4.0,,https://maps.google.com/?cid=15977951514060388640,,041-571-0753,골프,골프연습장,스크린골프연습장,,,,,,,,,
8320,8320,역전할머니맥주성정점,"충청남도 천안시 서북구 성정공원6길 37, 프라지움7차 1층 111,112호 (성정동)",36.828722908304165,127.14174455582292,"음식점 > 술집 > 호프,요리주점 > 역전할머니맥주",http://place.map.kakao.com/1324439345,4.0,"Monday: 4:00 PM – 2:00 AM, Tuesday: 4:00 PM – 2:00 AM, Wednesday: 4:00 PM – 2:00 AM, Thursday: 4:00 PM – 2:00 AM, Friday: 4:00 PM – 2:00 AM, Saturday: 4:00 PM – 2:00 AM, Sunday: 4:00 PM – 2:00 AM",https://maps.google.com/?cid=4198019733198972024,,041-551-7989,술집,"호프,요리주점",역전할머니맥주,,(월) 16:00~02:00,(화) 16:00~02:00,(수) 16:00~02:00,(목) 16:00~02:00,(금) 16:00~02:00,(토) 16:00~02:00,(일) 16:00~02:00,"(월) 16:00~02:00, (화) 16:00~02:00, (수) 16:00~02:00, (목) 16:00~02:00, (금) 16:00~02:00, (토) 16:00~02:00, (일) 16:00~02:00"
8321,8321,주,"충청남도 천안시 서북구 불당30길 26, 1층 (불당동)",36.80973408871905,127.10368657533158,"음식점 > 술집 > 호프,요리주점",http://place.map.kakao.com/1769978710,,,,,,술집,"호프,요리주점",,,,,,,,,,
8322,8322,꾸브라꼬숯불치킨성환점,"충청남도 천안시 서북구 성환읍 성환9길 11-3, 2동 1층",36.916345173703625,127.1290802371371,음식점 > 치킨 > 꾸브라꼬숯불치킨,http://place.map.kakao.com/302394320,,,,,041-582-8811,치킨,꾸브라꼬숯불치킨,,,,,,,,,,
8323,8323,쉼표커피,"충청남도 천안시 서북구 백석공단1로 107, 1층 (백석동)",36.831776856223634,127.10592033702824,음식점 > 카페,http://place.map.kakao.com/1034910515,4.4,"Monday: 8:00 AM – 6:00 PM, Tuesday: 8:00 AM – 6:00 PM, Wednesday: 8:00 AM – 6:00 PM, Thursday: 8:00 AM – 6:00 AM, Friday: 8:00 AM – 5:10 PM, Saturday: 11:00 AM – 2:00 PM, Sunday: Closed",https://maps.google.com/?cid=1922908832620213875,,010-8886-9637,카페,,,,(월) 08:00~18:00,(화) 08:00~18:00,(수) 08:00~18:00,(목) 08:00~06:00,(금) 08:00~17:10,(토) 11:00~14:00,(일) 휴무,"(월) 08:00~18:00, (화) 08:00~18:00, (수) 08:00~18:00, (목) 08:00~06:00, (금) 08:00~17:10, (토) 11:00~14:00, (일) 휴무"
8324,8324,대양포차,"충청남도 천안시 동남구 통정4로 59-32, 1층 (신방동)",36.77528015394126,127.13509546806569,음식점 > 술집 > 실내포장마차,http://place.map.kakao.com/27549556,,,https://maps.google.com/?cid=15072590555963834371,,041-574-0935,술집,실내포장마차,,,,,,,,,,
8325,8325,닭칼도리만,"충청남도 천안시 동남구 신부11길 19, 1층 (신부동)",36.81794277667843,127.16098052242,"음식점 > 한식 > 육류,고기 > 닭요리",http://place.map.kakao.com/893198452,,"Monday: 10:00 AM – 10:00 PM, Tuesday: 10:00 AM – 10:00 PM, Wednesday: 10:00 AM – 10:00 PM, Thursday: 10:00 AM – 10:00 PM, Friday: 10:00 AM – 10:00 PM, Saturday: 10:00 AM – 10:00 PM, Sunday: 10:00 AM – 10:00 PM",https://maps.google.com/?cid=17894799143066136384,,041-555-9553,한식,"육류,고기",닭요리,,(월) 10:00~22:00,(화) 10:00~22:00,(수) 10:00~22:00,(목) 10:00~22:00,(금) 10:00~22:00,(토) 10:00~22:00,(일) 10:00~22:00,"(월) 10:00~22:00, (화) 10:00~22:00, (수) 10:00~22:00, (목) 10:00~22:00, (금) 10:00~22:00, (토) 10:00~22:00, (일) 10:00~22:00"
8326,8326,제주돈먹젠,"충청남도 천안시 서북구 밤개울2길 10, 1층 (차암동)",36.83993491543774,127.10232998300228,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/25679302,4.5,"Monday: 5:00 – 10:00 PM, Tuesday: 5:00 – 10:00 PM, Wednesday: 5:00 – 10:00 PM, Thursday: 5:00 – 10:00 PM, Friday: 5:00 – 10:00 PM, Saturday: 5:00 – 9:00 PM, Sunday: 5:00 – 9:00 PM",https://maps.google.com/?cid=9945706219532549684,,041-567-8295,한식,"육류,고기",,,(월) 05:00~22:00,(화) 05:00~22:00,(수) 05:00~22:00,(목) 05:00~22:00,(금) 05:00~22:00,(토) 05:00~21:00,(일) 05:00~21:00,"(월) 05:00~22:00, (화) 05:00~22:00, (수) 05:00~22:00, (목) 05:00~22:00, (금) 05:00~22:00, (토) 05:00~21:00, (일) 05:00~21:00"
8327,8327,천안컨벤션웨딩3층,"충청남도 천안시 서북구 서부대로 413, 3층 (쌍용동)",36.804448415995715,127.12689679602194,,,,,,,,,,,,,,,,,,,
8328,8328,천안컨벤션웨딩4층,"충청남도 천안시 서북구 서부대로 413, 4층 (쌍용동)",36.804448415995715,127.12689679602194,,,,,,,,,,,,,,,,,,,
8329,8329,장충동왕족발보쌈천안청수점,"충청남도 천안시 동남구 청수15길 35-30, 1층 (청수동)",36.78887744122924,127.15497731596076,"음식점 > 한식 > 육류,고기 > 족발,보쌈 > 장충동왕족발",http://place.map.kakao.com/25932742,4.0,"Monday: 12:00 PM – 4:00 AM, Tuesday: 12:00 PM – 4:00 AM, Wednesday: 12:00 PM – 4:00 AM, Thursday: 12:00 PM – 4:00 AM, Friday: 12:00 PM – 4:00 AM, Saturday: 12:00 PM – 4:00 AM, Sunday: 12:00 PM – 4:00 AM",https://maps.google.com/?cid=17324900151996295552,,041-564-3300,한식,"육류,고기","족발,보쌈",장충동왕족발,(월) 12:00~04:00,(화) 12:00~04:00,(수) 12:00~04:00,(목) 12:00~04:00,(금) 12:00~04:00,(토) 12:00~04:00,(일) 12:00~04:00,"(월) 12:00~04:00, (화) 12:00~04:00, (수) 12:00~04:00, (목) 12:00~04:00, (금) 12:00~04:00, (토) 12:00~04:00, (일) 12:00~04:00"
8330,8330,교촌치킨불당점,"충청남도 천안시 서북구 불당33길 40, 1층 103호 (불당동, 신영빌딩)",36.811411762639416,127.10674977013862,음식점 > 치킨 > 교촌치킨,http://place.map.kakao.com/2064514552,4.2,"Monday: Closed, Tuesday: 12:00 – 11:30 PM, Wednesday: 12:00 – 11:30 PM, Thursday: 12:00 – 11:30 PM, Friday: 12:00 – 11:30 PM, Saturday: 12:00 – 11:30 PM, Sunday: 12:00 – 11:30 PM",https://maps.google.com/?cid=6079255957301532991,,041-566-1991,치킨,교촌치킨,,,(월) 휴무,(화) 12:00~23:30,(수) 12:00~23:30,(목) 12:00~23:30,(금) 12:00~23:30,(토) 12:00~23:30,(일) 12:00~23:30,"(월) 휴무, (화) 12:00~23:30, (수) 12:00~23:30, (목) 12:00~23:30, (금) 12:00~23:30, (토) 12:00~23:30, (일) 12:00~23:30"
8331,8331,병천삼식이감자탕,"충청남도 천안시 동남구 병천면 아우내순대길 19, 1층",36.75984089345675,127.2972430029537,음식점 > 한식 > 감자탕,http://place.map.kakao.com/124946190,4.0,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",https://maps.google.com/?cid=14758681024428994216,,041-569-3722,한식,감자탕,,,(월) 11:00~22:00,(화) 11:00~22:00,(수) 11:00~22:00,(목) 11:00~22:00,(금) 11:00~22:00,(토) 11:00~22:00,(일) 11:00~22:00,"(월) 11:00~22:00, (화) 11:00~22:00, (수) 11:00~22:00, (목) 11:00~22:00, (금) 11:00~22:00, (토) 11:00~22:00, (일) 11:00~22:00"
8332,8332,장군짬뽕,"충청남도 천안시 서북구 부성5길 9, 1층 (두정동)",36.83535710940016,127.13408400261488,음식점 > 중식 > 중국요리,http://place.map.kakao.com/1843030673,,,,,,중식,중국요리,,,,,,,,,,
8333,8333,마초쉐프천안점,"충청남도 천안시 동남구 먹거리11길 31, 2층 (신부동)",36.81838145761702,127.1559168731308,음식점 > 양식 > 이탈리안,http://place.map.kakao.com/78530536,4.3,"Monday: 11:30 AM – 3:00 PM, 5:00 – 10:00 PM, Tuesday: 11:30 AM – 3:00 PM, 5:00 – 10:00 PM, Wednesday: 11:30 AM – 3:00 PM, 5:00 – 10:00 PM, Thursday: 11:30 AM – 3:00 PM, 5:00 – 10:00 PM, Friday: 11:30 AM – 3:00 PM, 5:00 – 10:00 PM, Saturday: 11:30 AM – 10:00 PM, Sunday: 11:30 AM – 10:00 PM",https://maps.google.com/?cid=13477823615170185648,,041-904-7587,양식,이탈리안,,,(월) 11:30~15:00,(화) 11:30~15:00,(수) 11:30~15:00,(목) 11:30~15:00,(금) 11:30~15:00,(토) 11:30~22:00,(일) 11:30~22:00,"(월) 11:30~15:00, (화) 11:30~15:00, (수) 11:30~15:00, (목) 11:30~15:00, (금) 11:30~15:00, (토) 11:30~22:00, (일) 11:30~22:00"
8334,8334,바른치킨천안신방점,"충청남도 천안시 동남구 통정1로 38-11, 1층 (신방동)",36.77711881950173,127.13067974743096,음식점 > 치킨 > 바른치킨,http://place.map.kakao.com/26992612,,,,,041-576-1151,치킨,바른치킨,,,,,,,,,,
8335,8335,600갈비,"충청남도 천안시 동남구 통정10로 70, 1층 (신방동)",36.77363385864048,127.13438893723948,,,,,,,,,,,,,,,,,,,
8336,8336,소문난모듬조개칼국수,"충청남도 천안시 동남구 서부대로 129, 1층 (신방동)",36.77977313768604,127.12783452217424,음식점 > 한식 > 국수 > 칼국수,http://place.map.kakao.com/1302952657,4.4,"Monday: 11:00 AM – 9:30 PM, Tuesday: 11:00 AM – 9:30 PM, Wednesday: 11:00 AM – 9:30 PM, Thursday: 11:00 AM – 9:30 PM, Friday: 11:00 AM – 9:30 PM, Saturday: 11:00 AM – 9:30 PM, Sunday: 11:00 AM – 9:30 PM",https://maps.google.com/?cid=15415354170966043752,,041-575-5452,한식,국수,칼국수,,(월) 11:00~21:30,(화) 11:00~21:30,(수) 11:00~21:30,(목) 11:00~21:30,(금) 11:00~21:30,(토) 11:00~21:30,(일) 11:00~21:30,"(월) 11:00~21:30, (화) 11:00~21:30, (수) 11:00~21:30, (목) 11:00~21:30, (금) 11:00~21:30, (토) 11:00~21:30, (일) 11:00~21:30"
8337,8337,아구드림신방통정점,"충청남도 천안시 동남구 통정1로 27-30, 1층 (신방동)",36.778023179127366,127.1295312137117,음식점 > 한식,http://place.map.kakao.com/252582798,,,,,041-572-0707,한식,,,,,,,,,,,
8338,8338,탐스,"충청남도 천안시 서북구 성정공원5로 7, 4층 (성정동)",36.82834418096754,127.138328192293,,,,,,,,,,,,,,,,,,,
8339,8339,정희네식당,충청남도 천안시 동남구 충무로 313 (다가동),36.79903329856319,127.14010202246588,음식점 > 한식,http://place.map.kakao.com/1417402652,4.7,,https://maps.google.com/?cid=12737007990909627021,,041-566-0098,한식,,,,,,,,,,,
8340,8340,행복한끼,"충청남도 천안시 동남구 수신면 5산단4로 162-25, 1층",36.738440611763295,127.26701377897612,음식점 > 뷔페 > 한식뷔페,http://place.map.kakao.com/149399564,,,,,041-556-1564,뷔페,한식뷔페,,,,,,,,,,
8341,8341,군산식당,"충청남도 천안시 서북구 성환읍 율금1길 221-30, 1층",36.90568390328553,127.10152576215673,,,4.1,"Monday: 10:30 AM – 8:00 PM, Tuesday: 10:30 AM – 8:00 PM, Wednesday: 10:30 AM – 8:00 PM, Thursday: 10:30 AM – 8:00 PM, Friday: 10:30 AM – 8:00 PM, Saturday: 10:30 AM – 8:00 PM, Sunday: 10:30 AM – 8:00 PM",https://maps.google.com/?cid=14414244089865599878,,063-452-5658,,,,,(월) 10:30~20:00,(화) 10:30~20:00,(수) 10:30~20:00,(목) 10:30~20:00,(금) 10:30~20:00,(토) 10:30~20:00,(일) 10:30~20:00,"(월) 10:30~20:00, (화) 10:30~20:00, (수) 10:30~20:00, (목) 10:30~20:00, (금) 10:30~20:00, (토) 10:30~20:00, (일) 10:30~20:00"
8342,8342,정가네,"충청남도 천안시 서북구 월봉1길 46-6, 1동 1층 (쌍용동)",36.78965184201401,127.11490081399056,음식점 > 한식,http://place.map.kakao.com/1240938585,,,,,041-578-0054,한식,,,,,,,,,,,
8343,8343,회도뜨는포차,"충청남도 천안시 서북구 성정중7길 21, 1층 (성정동)",36.82878536858572,127.13560346793788,음식점 > 일식,http://place.map.kakao.com/26346728,4.2,"Monday: 4:30 – 11:30 PM, Tuesday: 4:30 – 11:30 PM, Wednesday: 4:30 – 11:30 PM, Thursday: 4:30 – 11:30 PM, Friday: 4:30 – 11:30 PM, Saturday: 4:30 – 11:30 PM, Sunday: Closed",https://maps.google.com/?cid=11531084543289716135,,041-556-3511,일식,,,,(월) 04:30~23:30,(화) 04:30~23:30,(수) 04:30~23:30,(목) 04:30~23:30,(금) 04:30~23:30,(토) 04:30~23:30,(일) 휴무,"(월) 04:30~23:30, (화) 04:30~23:30, (수) 04:30~23:30, (목) 04:30~23:30, (금) 04:30~23:30, (토) 04:30~23:30, (일) 휴무"
8344,8344,삼육가,"충청남도 천안시 동남구 먹거리9길 21-1, 1층 (신부동)",36.81765716733624,127.1563247619365,"음식점 > 한식 > 육류,고기",http://place.map.kakao.com/677674988,,,,,041-552-1937,한식,"육류,고기",,,,,,,,,,
8345,8345,김태주선산곱창두정점,"충청남도 천안시 서북구 원두정6길 2, A동 1층 (두정동)",36.83136257936289,127.13371063742797,"음식점 > 한식 > 육류,고기 > 곱창,막창",http://place.map.kakao.com/172601316,,,https://maps.google.com/?cid=8793322583384937999,,041-566-9957,한식,"육류,고기","곱창,막창",,,,,,,,,
8346,8346,의정부장군집,"충청남도 천안시 서북구 부성6길 18, 1층 (두정동, 한성빌딩)",36.8355595700773,127.1354911597235,,,4.5,"Monday: 11:00 AM – 10:00 PM, Tuesday: 11:00 AM – 10:00 PM, Wednesday: 11:00 AM – 10:00 PM, Thursday: 11:00 AM – 10:00 PM, Friday: 11:00 AM – 10:00 PM, Saturday: 11:00 AM – 10:00 PM, Sunday: 11:00 AM – 10:00 PM",https://maps.google.com/?cid=18193972793872687030,,031-874-9292,,,,,(월) 11:00~22:00,(화) 11:00~22:00,(수) 11:00~22:00,(목) 11:00~22:00,(금) 11:00~22:00,(토) 11:00~22:00,(일) 11:00~22:00,"(월) 11:00~22:00, (화) 11:00~22:00, (수) 11:00~22:00, (목) 11:00~22:00, (금) 11:00~22:00, (토) 11:00~22:00, (일) 11:00~22:00"
8347,8347,카페라온,"충청남도 천안시 서북구 나사렛대길 14-2, 1층 (쌍용동)",36.79795531499076,127.11887341942035,음식점 > 카페,http://place.map.kakao.com/1048664316,,,,,010-2871-5751,카페,,,,,,,,,,,
8348,8348,산오징어클럽,"충청남도 천안시 동남구 신촌4로 42, 1층 (신방동, 신방현대프라자)",36.78971196895221,127.1255050891956,"음식점 > 한식 > 해물,생선",http://place.map.kakao.com/25118371,4.2,"Monday: 11:00 AM – 9:30 PM, Tuesday: 11:00 AM – 9:30 PM, Wednesday: 11:00 AM – 9:30 PM, Thursday: 11:00 AM – 9:30 PM, Friday: 11:00 AM – 9:30 PM, Saturday: 11:00 AM – 9:30 PM, Sunday: 11:00 AM – 9:30 PM",https://maps.google.com/?cid=14493020052290303360,,010-7100-7247,한식,"해물,생선",,,(월) 11:00~21:30,(화) 11:00~21:30,(수) 11:00~21:30,(목) 11:00~21:30,(금) 11:00~21:30,(토) 11:00~21:30,(일) 11:00~21:30,"(월) 11:00~21:30, (화) 11:00~21:30, (수) 11:00~21:30, (목) 11:00~21:30, (금) 11:00~21:30, (토) 11:00~21:30, (일) 11:00~21:30"
8349,8349,한길오대륙통닭백석점,"충청남도 천안시 서북구 한들3로 78-13, 1층 (백석동)",36.830738269359216,127.12483372920924,,,,,https://maps.google.com/?cid=4934976380633232887,,041-555-3824,,,,,,,,,,,,
8350,8350,미림,충청남도 천안시 동남구 향교1길 113 (유량동),36.81481290208691,127.17231861464428,"음식점 > 한식 > 육류,고기 > 오리",http://place.map.kakao.com/175662710,4.0,,https://maps.google.com/?cid=16932256815702020384,,041-556-5279,한식,"육류,고기",오리,,,,,,,,,
8351,8351,노가리앤비어,"충청남도 천안시 동남구 봉명로 101, 1층 (봉명동)",36.80712011992174,127.13968738497296,"음식점 > 술집 > 호프,요리주점",http://place.map.kakao.com/881448570,,,,,041-579-8605,술집,"호프,요리주점",,,,,,,,,,
8352,8352,진불패식당,"충청남도 천안시 서북구 서부1길 37, 1층 (성정동)",36.821758937383,127.13714735074385,"음식점 > 한식 > 육류,고기 > 불고기,두루치기",http://place.map.kakao.com/1944074628,4.3,"Monday: 11:30 AM – 11:00 PM, Tuesday: 11:30 AM – 11:00 PM, Wednesday: 11:30 AM – 11:00 PM, Thursday: 11:30 AM – 11:00 PM, Friday: 11:30 AM – 11:00 PM, Saturday: 11:30 AM – 11:00 PM, Sunday: Closed",https://maps.google.com/?cid=9902524482916908928,,041-578-7894,한식,"육류,고기","불고기,두루치기",,(월) 11:30~23:00,(화) 11:30~23:00,(수) 11:30~23:00,(목) 11:30~23:00,(금) 11:30~23:00,(토) 11:30~23:00,(일) 휴무,"(월) 11:30~23:00, (화) 11:30~23:00, (수) 11:30~23:00, (목) 11:30~23:00, (금) 11:30~23:00, (토) 11:30~23:00, (일) 휴무"
